State,Stand_Age,Stand_Origin,Forest type group,tC,ac,tC_ac
Virginia,100+ years,Total,Aspen birch group,-,-,-
Virginia,100+ years,Total,Exotic hardwoods group,-,-,-
Virginia,100+ years,Total,Exotic softwoods group,-,-,-
Virginia,100+ years,Total,Longleaf slash pine group,-,-,-
Virginia,100+ years,Total,Nonstocked,-,-,-
Virginia,100+ years,Total,Other eastern softwoods group,-,-,-
Virginia,21-40 years,Natural,Aspen birch group,-,-,-
Virginia,21-40 years,Natural,Exotic softwoods group,-,-,-
Virginia,21-40 years,Natural,Longleaf slash pine group,-,-,-
Virginia,21-40 years,Natural,Nonstocked,-,-,-
Virginia,21-40 years,Natural,Spruce fir group,-,-,-
Virginia,21-40 years,Planted,Aspen birch group,-,-,-
Virginia,21-40 years,Planted,Exotic softwoods group,-,-,-
Virginia,21-40 years,Planted,Longleaf slash pine group,-,-,-
Virginia,21-40 years,Planted,Maple beech birch group,-,-,-
Virginia,21-40 years,Planted,Nonstocked,-,-,-
Virginia,21-40 years,Planted,Other eastern softwoods group,-,-,-
Virginia,21-40 years,Planted,Other hardwoods group,-,-,-
Virginia,21-40 years,Planted,Spruce fir group,-,-,-
Virginia,21-40 years,Total,Aspen birch group,-,-,-
Virginia,21-40 years,Total,Exotic softwoods group,-,-,-
Virginia,21-40 years,Total,Longleaf slash pine group,-,-,-
Virginia,21-40 years,Total,Nonstocked,-,-,-
Virginia,21-40 years,Total,Spruce fir group,-,-,-
Virginia,41-60 years,Natural,Exotic softwoods group,-,-,-
Virginia,41-60 years,Natural,Longleaf slash pine group,-,-,-
Virginia,41-60 years,Natural,Nonstocked,-,-,-
Virginia,41-60 years,Natural,Spruce fir group,-,-,-
Virginia,41-60 years,Planted,Aspen birch group,-,-,-
Virginia,41-60 years,Planted,Elm ash cottonwood group,-,-,-
Virginia,41-60 years,Planted,Exotic hardwoods group,-,-,-
Virginia,41-60 years,Planted,Exotic softwoods group,-,-,-
Virginia,41-60 years,Planted,Longleaf slash pine group,-,-,-
Virginia,41-60 years,Planted,Maple beech birch group,-,-,-
Virginia,41-60 years,Planted,Nonstocked,-,-,-
Virginia,41-60 years,Planted,Oak gum cypress group,-,-,-
Virginia,41-60 years,Planted,Other eastern softwoods group,-,-,-
Virginia,41-60 years,Planted,Other hardwoods group,-,-,-
Virginia,41-60 years,Total,Exotic softwoods group,-,-,-
Virginia,41-60 years,Total,Longleaf slash pine group,-,-,-
Virginia,41-60 years,Total,Nonstocked,-,-,-
Virginia,61-80 years,Natural,Aspen birch group,-,-,-
Virginia,61-80 years,Natural,Exotic hardwoods group,-,-,-
Virginia,61-80 years,Natural,Exotic softwoods group,-,-,-
Virginia,61-80 years,Natural,Longleaf slash pine group,-,-,-
Virginia,61-80 years,Natural,Nonstocked,-,-,-
Virginia,61-80 years,Natural,Spruce fir group,-,-,-
Virginia,61-80 years,Planted,Aspen birch group,-,-,-
Virginia,61-80 years,Planted,Elm ash cottonwood group,-,-,-
Virginia,61-80 years,Planted,Exotic hardwoods group,-,-,-
Virginia,61-80 years,Planted,Exotic softwoods group,-,-,-
Virginia,61-80 years,Planted,Longleaf slash pine group,-,-,-
Virginia,61-80 years,Planted,Maple beech birch group,-,-,-
Virginia,61-80 years,Planted,Nonstocked,-,-,-
Virginia,61-80 years,Planted,Oak gum cypress group,-,-,-
Virginia,61-80 years,Planted,Other eastern softwoods group,-,-,-
Virginia,61-80 years,Planted,Other hardwoods group,-,-,-
Virginia,61-80 years,Planted,Spruce fir group,-,-,-
Virginia,61-80 years,Total,Aspen birch group,-,-,-
Virginia,61-80 years,Total,Exotic hardwoods group,-,-,-
Virginia,61-80 years,Total,Exotic softwoods group,-,-,-
Virginia,61-80 years,Total,Longleaf slash pine group,-,-,-
Virginia,61-80 years,Total,Nonstocked,-,-,-
Virginia,61-80 years,Total,Spruce fir group,-,-,-
Virginia,81-100 years,Natural,Aspen birch group,-,-,-
Virginia,81-100 years,Natural,Exotic hardwoods group,-,-,-
Virginia,81-100 years,Natural,Exotic softwoods group,-,-,-
Virginia,81-100 years,Natural,Longleaf slash pine group,-,-,-
Virginia,81-100 years,Natural,Nonstocked,-,-,-
Virginia,81-100 years,Natural,Other eastern softwoods group,-,-,-
Virginia,81-100 years,Natural,Spruce fir group,-,-,-
Virginia,81-100 years,Planted,Aspen birch group,-,-,-
Virginia,81-100 years,Planted,Elm ash cottonwood group,-,-,-
Virginia,81-100 years,Planted,Exotic hardwoods group,-,-,-
Virginia,81-100 years,Planted,Exotic softwoods group,-,-,-
Virginia,81-100 years,Planted,Longleaf slash pine group,-,-,-
Virginia,81-100 years,Planted,Maple beech birch group,-,-,-
Virginia,81-100 years,Planted,Nonstocked,-,-,-
Virginia,81-100 years,Planted,Oak gum cypress group,-,-,-
Virginia,81-100 years,Planted,Oak hickory group,-,-,-
Virginia,81-100 years,Planted,Oak pine group,-,-,-
Virginia,81-100 years,Planted,Other eastern softwoods group,-,-,-
Virginia,81-100 years,Planted,Other hardwoods group,-,-,-
Virginia,81-100 years,Planted,Spruce fir group,-,-,-
Virginia,81-100 years,Planted,White red jack pine group,-,-,-
Virginia,81-100 years,Total,Aspen birch group,-,-,-
Virginia,81-100 years,Total,Exotic hardwoods group,-,-,-
Virginia,81-100 years,Total,Exotic softwoods group,-,-,-
Virginia,81-100 years,Total,Longleaf slash pine group,-,-,-
Virginia,81-100 years,Total,Nonstocked,-,-,-
Virginia,81-100 years,Total,Other eastern softwoods group,-,-,-
Virginia,81-100 years,Total,Spruce fir group,-,-,-
Virginia,Total,Natural,Exotic softwoods group,-,-,-
Virginia,Total,Natural,Longleaf slash pine group,-,-,-
Virginia,Total,Planted,Aspen birch group,-,-,-
Virginia,Total,Planted,Other eastern softwoods group,-,-,-
Virginia,Total,Planted,Other hardwoods group,-,-,-
North Carolina,Total,Total,Total,"1,438,393,194","18,750,217",76.7134
North Carolina,Total,Total,White / red / jack pine group,"9,677,142","113,349",85.3747
North Carolina,Total,Total,Spruce / fir group,"2,473,337","18,111",136.5691
North Carolina,Total,Total,Longleaf / slash pine group,"36,098,177","437,789",82.4556
North Carolina,Total,Total,Loblolly / shortleaf pine group,"438,003,280","5,936,257",73.7844
North Carolina,Total,Total,Other eastern softwoods group,"885,461","24,090",36.7557
North Carolina,Total,Total,Oak / pine group,"151,758,621","2,266,633",66.9533
North Carolina,Total,Total,Oak / hickory group,"502,587,012","7,067,006",71.1174
North Carolina,Total,Total,Oak / gum / cypress group,"207,188,082","1,829,787",113.2307
North Carolina,Total,Total,Elm / ash / cottonwood group,"47,305,565","563,599",83.9348
North Carolina,Total,Total,Maple / beech / birch group,"9,008,690","108,929",82.7026
North Carolina,Total,Total,Aspen / birch group,"194,799","6,070",32.0904
North Carolina,Total,Total,Other hardwoods group,"23,082,351","185,890",124.1719
North Carolina,Total,Total,Exotic hardwoods group,"2,223,202","22,168",100.2888
North Carolina,Total,Total,Nonstocked,"7,907,474","170,538",46.3679
North Carolina,0-20 years,Total,Total,"261,422,103","5,005,370",52.2283
North Carolina,0-20 years,Total,White / red / jack pine group,-,-,-
North Carolina,0-20 years,Total,Spruce / fir group,-,-,-
North Carolina,0-20 years,Total,Longleaf / slash pine group,"8,624,307","130,754",65.9584
North Carolina,0-20 years,Total,Loblolly / shortleaf pine group,"131,971,688","2,289,780",57.6351
North Carolina,0-20 years,Total,Other eastern softwoods group,"318,479","7,954",40.039
North Carolina,0-20 years,Total,Oak / pine group,"30,561,916","693,594",44.0631
North Carolina,0-20 years,Total,Oak / hickory group,"42,496,677","1,179,399",36.0325
North Carolina,0-20 years,Total,Oak / gum / cypress group,"28,147,479","345,685",81.4252
North Carolina,0-20 years,Total,Elm / ash / cottonwood group,"8,550,870","155,129",55.1212
North Carolina,0-20 years,Total,Maple / beech / birch group,-,-,-
North Carolina,0-20 years,Total,Aspen / birch group,-,-,-
North Carolina,0-20 years,Total,Other hardwoods group,"1,953,058","22,562",86.5645
North Carolina,0-20 years,Total,Exotic hardwoods group,"890,155","9,976",89.2312
North Carolina,0-20 years,Total,Nonstocked,"7,907,474","170,538",46.3679
North Carolina,21-40 years,Total,Total,"313,151,963","4,157,334",75.3252
North Carolina,21-40 years,Total,White / red / jack pine group,"2,471,171","35,457",69.6946
North Carolina,21-40 years,Total,Spruce / fir group,-,-,-
North Carolina,21-40 years,Total,Longleaf / slash pine group,"6,315,055","80,397",78.5479
North Carolina,21-40 years,Total,Loblolly / shortleaf pine group,"185,533,251","2,288,170",81.0837
North Carolina,21-40 years,Total,Other eastern softwoods group,"339,795","10,754",31.5968
North Carolina,21-40 years,Total,Oak / pine group,"32,529,148","510,457",63.7256
North Carolina,21-40 years,Total,Oak / hickory group,"46,725,036","807,013",57.8988
North Carolina,21-40 years,Total,Oak / gum / cypress group,"30,693,234","308,741",99.4142
North Carolina,21-40 years,Total,Elm / ash / cottonwood group,"6,577,866","92,982",70.7431
North Carolina,21-40 years,Total,Maple / beech / birch group,-,-,-
North Carolina,21-40 years,Total,Aspen / birch group,"194,799","6,070",32.0904
North Carolina,21-40 years,Total,Other hardwoods group,"1,092,929","9,389",116.4083
North Carolina,21-40 years,Total,Exotic hardwoods group,"679,678","7,904",85.9923
North Carolina,21-40 years,Total,Nonstocked,-,-,-
North Carolina,41-60 years,Total,Total,"263,159,393","3,192,971",82.4183
North Carolina,41-60 years,Total,White / red / jack pine group,"3,854,790","46,773",82.4153
North Carolina,41-60 years,Total,Spruce / fir group,-,-,-
North Carolina,41-60 years,Total,Longleaf / slash pine group,"6,815,598","83,117",81.9998
North Carolina,41-60 years,Total,Loblolly / shortleaf pine group,"72,704,409","847,768",85.7598
North Carolina,41-60 years,Total,Other eastern softwoods group,"82,401","2,900",28.4138
North Carolina,41-60 years,Total,Oak / pine group,"36,123,848","449,401",80.3822
North Carolina,41-60 years,Total,Oak / hickory group,"87,353,714","1,242,627",70.2976
North Carolina,41-60 years,Total,Oak / gum / cypress group,"44,755,042","404,785",110.5651
North Carolina,41-60 years,Total,Elm / ash / cottonwood group,"8,884,901","94,497",94.0231
North Carolina,41-60 years,Total,Maple / beech / birch group,-,-,-
North Carolina,41-60 years,Total,Aspen / birch group,-,-,-
North Carolina,41-60 years,Total,Other hardwoods group,"2,459,110","19,908",123.5265
North Carolina,41-60 years,Total,Exotic hardwoods group,"125,579","1,196",104.9849
North Carolina,41-60 years,Total,Nonstocked,-,-,-
North Carolina,61-80 years,Total,Total,"329,175,853","3,601,586",91.3975
North Carolina,61-80 years,Total,White / red / jack pine group,"1,951,655","21,760",89.6914
North Carolina,61-80 years,Total,Spruce / fir group,"1,531,008","12,255",124.9257
North Carolina,61-80 years,Total,Longleaf / slash pine group,"7,547,247","75,595",99.8376
North Carolina,61-80 years,Total,Loblolly / shortleaf pine group,"37,024,399","390,212",94.8829
North Carolina,61-80 years,Total,Other eastern softwoods group,"144,785","2,482",58.3332
North Carolina,61-80 years,Total,Oak / pine group,"38,492,165","466,919",82.4386
North Carolina,61-80 years,Total,Oak / hickory group,"162,211,604","1,968,060",82.4221
North Carolina,61-80 years,Total,Oak / gum / cypress group,"54,787,916","421,382",130.0195
North Carolina,61-80 years,Total,Elm / ash / cottonwood group,"13,217,509","130,998",100.8988
North Carolina,61-80 years,Total,Maple / beech / birch group,"3,544,899","44,170",80.2557
North Carolina,61-80 years,Total,Aspen / birch group,-,-,-
North Carolina,61-80 years,Total,Other hardwoods group,"8,722,665","67,753",128.7429
North Carolina,61-80 years,Total,Exotic hardwoods group,-,-,-
North Carolina,61-80 years,Total,Nonstocked,-,-,-
North Carolina,81-100 years,Total,Total,"228,498,658","2,379,727",96.0188
North Carolina,81-100 years,Total,White / red / jack pine group,"407,306","2,610",156.0619
North Carolina,81-100 years,Total,Spruce / fir group,-,-,-
North Carolina,81-100 years,Total,Longleaf / slash pine group,"6,322,866","61,757",102.3822
North Carolina,81-100 years,Total,Loblolly / shortleaf pine group,"10,001,773","112,003",89.2993
North Carolina,81-100 years,Total,Other eastern softwoods group,-,-,-
North Carolina,81-100 years,Total,Oak / pine group,"11,954,919","122,457",97.6256
North Carolina,81-100 years,Total,Oak / hickory group,"139,714,730","1,608,754",86.8465
North Carolina,81-100 years,Total,Oak / gum / cypress group,"39,350,060","288,385",136.4499
North Carolina,81-100 years,Total,Elm / ash / cottonwood group,"8,011,504","73,046",109.6769
North Carolina,81-100 years,Total,Maple / beech / birch group,"3,971,055","46,978",84.53
North Carolina,81-100 years,Total,Aspen / birch group,-,-,-
North Carolina,81-100 years,Total,Other hardwoods group,"8,236,654","60,645",135.8179
North Carolina,81-100 years,Total,Exotic hardwoods group,"527,790","3,092",170.6919
North Carolina,81-100 years,Total,Nonstocked,-,-,-
North Carolina,100+ years,Total,Total,"42,985,225","413,229",104.0229
North Carolina,100+ years,Total,White / red / jack pine group,"992,221","6,750",147.0034
North Carolina,100+ years,Total,Spruce / fir group,"942,329","5,855",160.9396
North Carolina,100+ years,Total,Longleaf / slash pine group,"473,104","6,168",76.7029
North Carolina,100+ years,Total,Loblolly / shortleaf pine group,"767,760","8,325",92.2244
North Carolina,100+ years,Total,Other eastern softwoods group,-,-,-
North Carolina,100+ years,Total,Oak / pine group,"2,096,625","23,805",88.0736
North Carolina,100+ years,Total,Oak / hickory group,"24,085,251","261,154",92.2263
North Carolina,100+ years,Total,Oak / gum / cypress group,"9,454,351","60,810",155.4743
North Carolina,100+ years,Total,Elm / ash / cottonwood group,"2,062,915","16,947",121.7302
North Carolina,100+ years,Total,Maple / beech / birch group,"1,492,735","17,781",83.9527
North Carolina,100+ years,Total,Aspen / birch group,-,-,-
North Carolina,100+ years,Total,Other hardwoods group,"617,934","5,635",109.6645
North Carolina,100+ years,Total,Exotic hardwoods group,-,-,-
North Carolina,100+ years,Total,Nonstocked,-,-,-
North Carolina,Total,Natural,Total,"1,243,104,381","15,783,404",78.7602
North Carolina,Total,Natural,White / red / jack pine group,"7,556,453","87,438",86.421
North Carolina,Total,Natural,Spruce / fir group,"2,473,337","18,111",136.5691
North Carolina,Total,Natural,Longleaf / slash pine group,"23,255,177","258,164",90.0792
North Carolina,Total,Natural,Loblolly / shortleaf pine group,"273,022,447","3,527,912",77.3893
North Carolina,Total,Natural,Other eastern softwoods group,"885,461","24,090",36.7557
North Carolina,Total,Natural,Oak / pine group,"142,794,113","2,061,613",69.2633
North Carolina,Total,Natural,Oak / hickory group,"499,734,310","6,968,125",71.7172
North Carolina,Total,Natural,Oak / gum / cypress group,"204,459,246","1,796,990",113.7787
North Carolina,Total,Natural,Elm / ash / cottonwood group,"47,002,816","558,172",84.2085
North Carolina,Total,Natural,Maple / beech / birch group,"9,008,690","108,929",82.7026
North Carolina,Total,Natural,Aspen / birch group,"194,799","6,070",32.0904
North Carolina,Total,Natural,Other hardwoods group,"23,082,351","185,890",124.1719
North Carolina,Total,Natural,Exotic hardwoods group,"2,223,202","22,168",100.2888
North Carolina,Total,Natural,Nonstocked,"7,411,980","159,732",46.4027
North Carolina,0-20 years,Natural,Total,"162,187,617","3,202,628",50.642
North Carolina,0-20 years,Natural,White / red / jack pine group,-,-,-
North Carolina,0-20 years,Natural,Spruce / fir group,-,-,-
North Carolina,0-20 years,Natural,Longleaf / slash pine group,"792,301","12,346",64.177
North Carolina,0-20 years,Natural,Loblolly / shortleaf pine group,"53,737,396","919,334",58.4525
North Carolina,0-20 years,Natural,Other eastern softwoods group,"318,479","7,954",40.039
North Carolina,0-20 years,Natural,Oak / pine group,"23,665,412","526,189",44.9751
North Carolina,0-20 years,Natural,Oak / hickory group,"39,643,975","1,080,518",36.6898
North Carolina,0-20 years,Natural,Oak / gum / cypress group,"25,526,741","314,317",81.2133
North Carolina,0-20 years,Natural,Elm / ash / cottonwood group,"8,248,122","149,702",55.097
North Carolina,0-20 years,Natural,Maple / beech / birch group,-,-,-
North Carolina,0-20 years,Natural,Aspen / birch group,-,-,-
North Carolina,0-20 years,Natural,Other hardwoods group,"1,953,058","22,562",86.5645
North Carolina,0-20 years,Natural,Exotic hardwoods group,"890,155","9,976",89.2312
North Carolina,0-20 years,Natural,Nonstocked,"7,411,980","159,732",46.4027
North Carolina,21-40 years,Natural,Total,"230,024,704","3,126,210",73.5794
North Carolina,21-40 years,Natural,White / red / jack pine group,"1,141,121","18,747",60.869
North Carolina,21-40 years,Natural,Spruce / fir group,-,-,-
North Carolina,21-40 years,Natural,Longleaf / slash pine group,"3,051,179","39,555",77.1371
North Carolina,21-40 years,Natural,Loblolly / shortleaf pine group,"109,176,020","1,353,641",80.6536
North Carolina,21-40 years,Natural,Other eastern softwoods group,"339,795","10,754",31.5968
North Carolina,21-40 years,Natural,Oak / pine group,"30,461,144","472,842",64.4214
North Carolina,21-40 years,Natural,Oak / hickory group,"46,725,036","807,013",57.8988
North Carolina,21-40 years,Natural,Oak / gum / cypress group,"30,585,136","307,312",99.5248
North Carolina,21-40 years,Natural,Elm / ash / cottonwood group,"6,577,866","92,982",70.7431
North Carolina,21-40 years,Natural,Maple / beech / birch group,-,-,-
North Carolina,21-40 years,Natural,Aspen / birch group,"194,799","6,070",32.0904
North Carolina,21-40 years,Natural,Other hardwoods group,"1,092,929","9,389",116.4083
North Carolina,21-40 years,Natural,Exotic hardwoods group,"679,678","7,904",85.9923
North Carolina,21-40 years,Natural,Nonstocked,-,-,-
North Carolina,41-60 years,Natural,Total,"251,427,651","3,072,675",81.8269
North Carolina,41-60 years,Natural,White / red / jack pine group,"3,064,150","37,571",81.5555
North Carolina,41-60 years,Natural,Spruce / fir group,-,-,-
North Carolina,41-60 years,Natural,Longleaf / slash pine group,"6,040,825","73,865",81.7816
